OrdemPad;OrdemEns;N;cv;rho;p;algorithm;Cost;SL;Smax;Smin
70;536;20;0,25;0,9;0,15;NM;165765,99;99,98;[490.5604349020358, 477.4328702884061, 553.9556523571719, 572.8850408361925, 515.7152973979895, 659.7158715973552, 565.4417028265331, 566.0309639194228, 422.27772955610925, 615.0235545195586, 377.00430920056857, 566.8772024407485, 475.59442487491816, 529.121970179966, 427.19228679501003, 517.6680130076626, 539.7173371968237, 351.99517658981233, 506.71943415062924, 501.05684045051737];[265.60907201133404, 263.42861181038376, 222.72366377429526, 326.44604508272505, 224.4821370609494, 282.11694513733863, 261.87022970180755, 249.12289182906002, 222.66045563391083, 208.1011294092709, 229.1901474705628, 280.2632182009995, 205.39699037480435, 212.09487076119336, 254.75709743386287, 237.34650251234834, 217.8973169103467, 178.5544966851626, 254.80924607741903, 194.2265092966356]
451;537;5;0,1;0,8;0,05;GA;123970,25;93,6;[231.22, 613.5, 994.71, 259.13, 870.85];[210.81493418405952, 121.84231625991075, 250.22949839705186, 76.63720944001876, 787.6449272124731]
407;538;20;0,5;0,7;0,15;GA;190007,26;97,73;[989.38, 677.43, 245.71, 594.03, 417.86, 207.43, 873.14, 120.38, 173.86, 997.14, 685.28, 520.12, 943.18, 434.86, 237.61, 206.61, 396.34, 414.11, 8.09, 309.47];[13.854982620090235, 304.6030180952064, 74.47701262671988, 441.4202075516886, 18.83517412306143, 48.66320794316208, 476.67642108063797, 14.82310967604434, 87.15449619064654, 974.8722996619307, 568.3580584816661, 462.5668916627294, 1.084091820205734, 420.8537619802956, 84.3199304309829, 157.7272290402206, 344.90123079345017, 194.4175145829094, 4.215929232553147, 36.404629731613504]
15;539;20;0,1;0,8;0;GA;136866,24;99,28;[938.9, 600.77, 427.65, 604.83, 576.5, 735.5, 488.62, 861.53, 87.99, 254.67, 619.9, 985.0, 892.87, 958.55, 747.59, 505.73, 889.62, 489.76, 916.8, 989.26];[761.7808989751522, 125.4334221511049, 65.60120996271374, 141.86200590623736, 83.03705675160934, 64.91634349069196, 297.79368754009766, 61.76109649167349, 87.7227562773855, 115.41248965282797, 362.32913610761443, 761.6343927368312, 236.5669163250377, 486.78964490776895, 148.10211289784132, 402.3208426778854, 818.0924382817029, 224.35524955550406, 802.501415089265, 884.5562032567859]
500;540;5;0,25;0,9;0,05;ACO;73981,99;99,34;[655.0, 930.0, 825.0, 560.0, 865.0];[555.0, 700.0, 320.0, 190.0, 790.0]
61;541;20;0,25;0,9;0;RD;178254,04;99,31;[516.0589336080759, 467.7153290612378, 771.5358033876206, 159.87616390863525, 466.9198738978724, 386.5920815353763, 186.67783426179707, 412.6896823341062, 450.29685595511324, 355.2085257745086, 588.0931977640615, 972.6471462074163, 236.31648731436084, 56.95289606326137, 144.36615810405416, 459.22522158291855, 747.9198333351519, 176.2541069835567, 461.64094006132274, 465.97376054987484];[160.77117963214425, 403.642187521641, 690.6829659348947, 117.09263486427254, 144.25947270796718, 209.46704226373626, 12.414733623334572, 171.97700306252096, 119.05412672922327, 112.47122375807534, 57.32891127443443, 480.707585508455, 86.82576306246196, 4.298637901609872, 73.35495540514778, 343.22158645739626, 473.32326338888794, 52.51214966479397, 262.6584776137936, 14.396007107536377]
558;542;10;0,1;0,8;0,05;NM;93934,73;99,76;[182.87594996598511, 663.8617014621017, 736.5854764023658, 564.1640895392665, 459.8832994132964, 406.80335955948425, 781.7216414997828, 338.7282852908399, 500.9844823613375, 717.7667251031743];[95.4084075846815, 592.6955427340449, 277.656154599253, 234.4739782103814, 261.43450534752265, 167.83612532211717, 416.60910173535103, 213.76136505300462, 245.7556786381634, 629.2007307252223]
690;543;20;0,25;0,7;0,05;NM;144900,18;99,68;[484.3282167696068, 512.056355812731, 467.8319638011595, 371.173742608233, 639.6960903307464, 485.1836698167214, 397.0850752338209, 472.812675769486, 496.87669129380504, 655.3610706927856, 456.2816190899713, 290.45936766540507, 418.0109561221198, 499.1820628316877, 664.3639628539305, 536.7919786395832, 435.16983208762446, 440.6647702098842, 540.8744656031404, 599.2675195517631];[185.38696473357052, 332.4109254544256, 243.91924446512184, 172.48440387964598, 282.66354585730437, 297.42346207534524, 196.72853558844722, 237.30258176298003, 289.7880624542697, 318.0384712455699, 217.84811625421625, 115.37630554651541, 190.55558223856838, 292.5176828989997, 273.46995063366376, 297.33624346911887, 282.2916879753559, 236.0100464954628, 231.37445024894475, 262.8903950188388]
156;544;5;0,25;0,7;0,15;ACO;199303,77;85,4;[230.0, 760.0, 565.0, 635.0, 950.0];[160.0, 635.0, 295.0, 305.0, 920.0]
926;545;10;0,25;0,9;0;NM;90952,73;99,78;[633.5874081917835, 404.15226637241386, 565.6119824567572, 420.22154569413055, 494.23480364528393, 508.8707798182762, 708.7507527891415, 358.76001728958795, 727.4190474523795, 612.7050249071866];[289.06648477546497, 166.28721240121612, 400.5107586181181, 201.7800753421007, 160.95610931996853, 223.19190125898757, 326.2394505829233, 177.17657218756824, 336.9381328268681, 293.7385983885925]
247;546;10;0,1;0,9;0,05;GA;103989,68;99,5;[331.26, 588.4, 324.63, 621.84, 906.85, 909.47, 539.59, 708.88, 906.35, 633.44];[180.09683089604144, 336.1374003306988, 135.72274408345513, 62.15514358271459, 56.49780207174576, 563.1461919137801, 325.2322795754944, 313.31010802852364, 97.4758630707023, 117.32338171350133]
25;547;20;0,1;0,9;0;RD;169348,98;99,75;[103.8700351026377, 476.07870976516233, 336.69952831041917, 145.79818794301846, 161.27190433697703, 482.7367577855618, 118.4532186416849, 591.4703765869785, 611.0857577716961, 719.2470965859072, 683.1119321969377, 366.432669340915, 333.3114730888678, 125.88271871362033, 731.7912749613943, 788.876849723754, 606.2374552553507, 390.13454863937056, 229.827842632246, 277.2571901999493];[44.817531670970865, 317.8180896378202, 127.01519746842423, 18.901504057267392, 78.95332016699379, 350.54478533095613, 62.85874341366666, 200.9971771527623, 46.716903557846535, 489.55486825161216, 191.0652310351451, 72.84899176282232, 322.6477440033118, 25.894273127201817, 316.13436114140814, 779.374805713553, 221.27551451076687, 321.10692669785175, 51.94138586965039, 67.92334523028282]
520;548;5;0,5;0,8;0;ACO;88753,82;96,84;[675.0, 865.0, 915.0, 445.0, 535.0];[400.0, 425.0, 400.0, 220.0, 500.0]
213;549;5;0,5;0,9;0,15;RD;69566,78;99,42;[970.2766860804792, 494.73954995842405, 532.3567072816292, 397.59221112142905, 745.1725280181406];[592.9636124065695, 291.70668408891834, 370.70367285383486, 353.8172536577772, 243.7505180819391]
233;550;10;0,1;0,8;0,05;RD;113156,40;98,31;[617.3367811230111, 609.1736697527169, 363.64351290940067, 342.44554895907896, 607.8966419965855, 751.5258562651622, 813.3152128234534, 920.4562103867794, 476.2680590825614, 201.01037445855187];[463.38645879227937, 123.91459174764906, 164.25044793235003, 28.669149705058217, 306.06252890533574, 456.05276590254863, 331.87985466191964, 809.6689233028898, 282.601994180268, 174.5893588686988]
224;551;10;0,1;0,7;0,05;ACO;126487,98;97;[510.0, 600.0, 475.0, 835.0, 685.0, 895.0, 640.0, 240.0, 885.0, 585.0];[485.0, 100.0, 245.0, 810.0, 290.0, 20.0, 235.0, 140.0, 705.0, 390.0]
874;552;10;0,1;0,7;0,15;NM;111521,86;98,88;[787.6723634864684, 700.251117864814, 994.167105733982, 818.5715500375734, 902.7638948486031, 499.4426774064324, 308.87537343892046, 458.6061126708958, 696.600153269408, 606.2655890697597];[663.2215664437613, 370.596014005605, 610.7179020710635, 421.18111713442005, 700.642065516906, 387.9340499640271, 218.70995185601362, 337.1651395995148, 582.7952910205674, 66.73253404802595]
49;553;20;0,25;0,8;0;RD;154867,44;97,86;[734.3654282023066, 435.1201674283093, 227.2406666886837, 211.8223016870955, 516.2662165119455, 548.8195224152618, 600.728221193074, 72.78339123104082, 129.3762854744157, 618.0084044367863, 552.1048327030198, 250.81183692251196, 48.965906984816286, 540.7183867677505, 139.22656928769962, 174.19141141043227, 127.38212770708779, 324.81920307029435, 164.66735313070126, 592.4918956268534];[364.75431385605594, 258.34842596369737, 60.35665353281249, 96.04318995008545, 230.812121460814, 347.3059383121129, 385.2580630353999, 30.098116266051267, 72.54986977210751, 34.55631451031699, 276.2316892638278, 159.5876356311553, 10.559265705266899, 152.02692964681222, 12.135174694942823, 11.70571874213413, 86.95441044078687, 188.70812072881358, 146.41342611313976, 189.89702817109028]
207;554;5;0,5;0,9;0;GA;95740,42;96,79;[293.64, 617.31, 17.26, 625.74, 589.8];[256.2451668591038, 133.36568974124282, 10.02749276684071, 331.43487776436734, 192.63902990176274]
928;555;10;0,25;0,9;0;ACO;104252,52;99,51;[615.0, 525.0, 185.0, 440.0, 855.0, 825.0, 865.0, 380.0, 525.0, 545.0];[545.0, 450.0, 100.0, 120.0, 145.0, 305.0, 155.0, 340.0, 200.0, 130.0]
209;556;5;0,5;0,9;0,05;RD;81601,62;97,65;[199.53553935972533, 875.0646178000464, 669.225023789329, 720.5479947810771, 407.96459034572575];[74.333555837794, 364.49635641611513, 209.8180502772001, 385.14702447942517, 216.767223185933]
145;557;5;0,25;0,7;0;RD;170554,51;88,43;[920.516094909598, 826.2043101823905, 356.81691177612294, 395.20555998975306, 712.846897184677];[906.9837624949079, 648.5510305139678, 249.47649057321198, 311.61228283068266, 583.7926534710266]
83;558;20;0,5;0,7;0,15;GA;177049,97;96,63;[111.67, 417.62, 542.46, 635.17, 110.53, 802.71, 83.1, 312.46, 168.42, 632.16, 127.36, 703.53, 392.05, 453.7, 448.52, 116.11, 206.52, 759.94, 267.61, 208.31];[56.11170845678209, 378.16764568070005, 344.5957938074629, 445.232328553833, 0.1334775250271194, 546.8779828714888, 8.428399614984514, 159.91976174688256, 103.28203848450532, 265.11389338465267, 16.226760531365926, 154.35914080723117, 277.3661617153004, 60.56810256010676, 128.6561595040416, 101.19121829863114, 131.08548175781792, 670.853894590272, 206.27644861289374, 97.0912037024034]
469;559;5;0,25;0,7;0;RD;173943,23;88,18;[486.8816845472703, 844.2731655340397, 611.3741918213491, 728.761647249165, 755.7680629848082];[460.7299266172842, 826.4633809735626, 482.3456671134837, 687.0791581718545, 476.4883243290105]
781;560;5;0,1;0,9;0;RD;71164,97;99,63;[853.2933180729373, 884.1172381305764, 685.9271794613459, 831.949451251102, 911.847508909969];[743.9270831173903, 468.5457496183962, 421.3597521414184, 609.5842834578738, 306.5526787088081]
196;561;5;0,5;0,8;0;ACO;106193,53;96,09;[555.0, 830.0, 900.0, 440.0, 435.0];[525.0, 480.0, 805.0, 390.0, 360.0]
847;562;5;0,5;0,8;0,05;GA;105479,77;96,64;[653.78, 376.61, 881.19, 657.3, 422.0];[235.00660275210512, 276.23879794618426, 296.09348265992514, 510.66691953093454, 256.67707500023255]
570;563;10;0,1;0,9;0,05;NM;83552,22;99,92;[392.5723235852872, 414.2140509639895, 601.2398988077136, 682.0404079858076, 504.6443469432637, 600.3479823413232, 446.3423722251949, 427.0204194685692, 513.4070643509014, 387.1831691642834];[236.01316973224485, 183.4612753551528, 324.1407684535772, 327.78818481007556, 286.633117012267, 300.5156493408393, 211.9752545073074, 208.7036524395201, 280.6169108287739, 100.08544034768]
532;564;5;0,5;0,9;0;ACO;81724,35;99,09;[950.0, 245.0, 395.0, 895.0, 545.0];[530.0, 120.0, 310.0, 785.0, 245.0]
643;565;10;0,5;0,9;0,05;GA;105814,43;98,83;[552.59, 799.81, 28.63, 427.27, 193.09, 111.5, 147.72, 529.21, 448.21, 545.33];[93.98148073494225, 278.51694922174175, 9.748220241458805, 111.80167836342157, 47.04696410386975, 53.53380270415818, 55.383758267524435, 484.57289159427836, 393.4471308345503, 540.9764802040073]
121;566;5;0,1;0,8;0;RD;113625,18;94,8;[901.182564276334, 345.1104298597649, 831.9175774775881, 907.8683936986562, 442.1241208149442];[836.2558049487566, 81.90681419368005, 648.4072811451268, 803.7242696920243, 315.7221414449124]
948;567;10;0,5;0,7;0,15;ACO;135043,45;96,31;[425.0, 150.0, 325.0, 790.0, 940.0, 315.0, 800.0, 225.0, 710.0, 380.0];[300.0, 100.0, 180.0, 560.0, 730.0, 215.0, 190.0, 160.0, 590.0, 235.0]
416;568;20;0,5;0,8;0,05;ACO;171505,62;99,27;[725.0, 335.0, 145.0, 130.0, 165.0, 240.0, 85.0, 660.0, 415.0, 110.0, 965.0, 130.0, 280.0, 750.0, 555.0, 325.0, 970.0, 900.0, 450.0, 365.0];[650.0, 190.0, 95.0, 50.0, 60.0, 145.0, 20.0, 105.0, 355.0, 20.0, 90.0, 5.0, 125.0, 505.0, 235.0, 150.0, 590.0, 180.0, 110.0, 340.0]
216;569;5;0,5;0,9;0,15;ACO;73887,74;99,98;[680.0, 470.0, 610.0, 810.0, 410.0];[395.0, 305.0, 495.0, 605.0, 410.0]
410;570;20;0,5;0,8;0;NM;138803,49;99,65;[546.6707283788777, 425.9910818317366, 342.0073182104843, 464.1627791647564, 519.1285879559193, 479.8361051331575, 384.34042917302355, 486.6931678876766, 350.2275922324187, 455.5024965171065, 305.2848177282753, 382.83050249390897, 315.8782205066886, 572.4363991730852, 412.31549387081765, 535.8617042623252, 426.62719467058565, 274.55283274327536, 487.3153408991892, 543.0223651769603];[242.68439350652204, 253.94686592530968, 151.56434337281559, 247.95950787687917, 178.55347318682917, 300.2952488558013, 183.04886296454208, 277.75080553325773, 172.03128862724037, 177.1050240198432, 124.78266506622417, 230.53070813249664, 126.70970607216921, 307.24454674551305, 261.1567169014101, 293.70899596907736, 214.7018736623261, 139.43921905491686, 233.12303670902313, 255.45411087729536]
149;571;5;0,25;0,7;0,05;RD;193743,61;85,87;[241.47965004948247, 459.65368786104045, 717.9006691048398, 282.1212311406407, 881.2471127873686];[234.33239703232258, 0.9823535387970468, 624.6324187609238, 247.85663462136642, 673.6059840606448]
363;572;20;0,25;0,7;0;GA;145138,32;98,95;[181.92, 0.85, 974.22, 980.88, 192.01, 690.22, 224.55, 401.21, 727.18, 141.72, 601.69, 5.27, 420.73, 425.47, 208.58, 126.8, 862.63, 522.58, 967.55, 800.15];[113.19276524364793, 0.6992638045944249, 530.838568098557, 756.8695988128854, 163.04579950839337, 202.37112302179608, 88.26409047523946, 286.47256804858694, 353.2974010650468, 126.3779324490893, 452.8638879650026, 2.6863099886153443, 307.97697693848386, 225.29386517248076, 50.633690492827235, 65.36131967022166, 541.6866889239082, 260.2475037402444, 587.4922577212706, 227.5527320570276]
495;573;5;0,25;0,9;0;GA;79846,51;97,53;[144.55, 624.3, 673.71, 388.36, 494.67];[55.39965179365462, 393.57285388413754, 412.62196017560353, 222.6769040800562, 26.521990116360367]
133;574;5;0,1;0,9;0;RD;69033,27;99,46;[610.3487632422356, 682.4198629276731, 574.6151317863287, 407.99970829850474, 572.2431088258711];[609.5642228591989, 307.28930854206607, 442.6946449954669, 303.64194805698514, 429.7321220707488]
1;575;20;0,1;0,7;0;RD;155727,18;99,33;[572.4910385116999, 279.46603543005864, 412.42635753480874, 245.44573381090595, 925.1969225958726, 126.80600381108908, 392.1116445149382, 439.2658434544723, 379.7935253709441, 186.06083556204, 133.32870922972063, 450.6474545633654, 225.09908736581562, 674.5587550553854, 377.07960112251794, 341.5488440178959, 177.0666896896601, 231.13347196583356, 443.39206896723294, 934.3723215933063];[465.45860190152655, 29.469333437127123, 270.1020819623195, 73.5866926209697, 227.72280666449157, 8.860006906965882, 84.17898859929842, 407.1205714449158, 160.18058783232155, 31.700374116752904, 94.41362028433485, 401.16429325934416, 149.68132807094426, 586.1510065544833, 299.78904333387374, 12.732762004118646, 156.1484249690812, 141.3038120467998, 129.5455138615481, 616.1893486263835]
843;576;5;0,5;0,8;0;GA;127062,48;93,71;[532.49, 804.5, 973.97, 237.36, 421.67];[408.1818297662701, 756.3380880462418, 778.8150172570985, 194.45073571981274, 7.075808340553792]
190;577;5;0,5;0,7;0,15;NM;111712,50;95,71;[950.8833984803306, 614.3543189310798, 825.2463846449532, 1191.4065092255912, 175.2813247354786];[468.460898489237, 496.40290695729163, 757.1958450277364, 778.6827312066733, 106.45913612491279]
238;578;10;0,1;0,8;0,15;NM;95817,41;99,54;[739.4250312481483, 583.2035362964668, 635.024974944007, 510.95254088456346, 672.4285399455881, 496.3781510254669, 578.6929397993994, 709.1042850979645, 571.9292727572943, 538.1184711578481];[441.1590944172433, 393.18337532607336, 323.6697318959146, 247.60380345400293, 213.72729364874095, 268.17539637161144, 363.5991953694704, 199.71357330353615, 402.27506722904866, 251.9787425192588]
248;579;10;0,1;0,9;0,05;ACO;104447,64;99,92;[880.0, 630.0, 640.0, 260.0, 435.0, 775.0, 695.0, 655.0, 285.0, 440.0];[830.0, 555.0, 230.0, 85.0, 295.0, 220.0, 210.0, 70.0, 215.0, 180.0]
504;580;5;0,25;0,9;0,15;ACO;74436,80;98,73;[645.0, 940.0, 530.0, 725.0, 410.0];[350.0, 745.0, 205.0, 350.0, 285.0]
859;581;5;0,5;0,9;0,05;GA;77896,95;97,64;[91.58, 821.45, 179.26, 467.69, 939.91];[90.92612155490528, 725.4523045834303, 29.718526617152648, 368.52330947468107, 92.3737555171396]
428;582;20;0,5;0,9;0,05;ACO;182658,77;98,79;[275.0, 60.0, 185.0, 65.0, 310.0, 750.0, 195.0, 75.0, 90.0, 95.0, 210.0, 70.0, 170.0, 170.0, 65.0, 355.0, 485.0, 155.0, 705.0, 25.0];[125.0, 20.0, 140.0, 25.0, 225.0, 135.0, 135.0, 70.0, 30.0, 40.0, 80.0, 65.0, 20.0, 125.0, 60.0, 250.0, 315.0, 20.0, 495.0, 5.0]
59;583;20;0,25;0,8;0,15;GA;200648,23;97,69;[570.42, 674.44, 149.82, 605.8, 824.01, 611.21, 566.21, 283.87, 808.31, 458.38, 424.65, 952.75, 510.95, 390.01, 907.48, 990.98, 962.82, 724.32, 263.87, 736.87];[328.84823049200065, 523.5470963307673, 87.16369356894673, 211.55398256827493, 712.0976639846094, 532.2498846055404, 120.65517127083747, 154.55165529608172, 0.5013627755271481, 89.26932354244974, 290.82550997856305, 611.1742974235332, 419.27301189425657, 386.90330233203485, 349.89187526829113, 552.2833042248669, 792.5179543344201, 180.77952977372837, 140.75121674062424, 700.3269481971261]
245;584;10;0,1;0,9;0,05;RD;103187,55;99,36;[689.9190406594547, 423.51789869470366, 301.36129941277636, 120.93720982264222, 741.3444090904088, 389.46244150676125, 666.2400752574019, 279.2786296493732, 564.7570715690915, 222.07553966513416];[378.70765723416014, 88.6789201214543, 228.242958948595, 102.16223137522633, 485.9264420975238, 278.2049472427179, 483.8558913509583, 25.81023645449423, 275.10742419718696, 141.52059131632362]
853;585;5;0,5;0,9;0;RD;78694,45;98,66;[955.1872691753858, 474.88258922420545, 488.4519892443112, 722.7142989927696, 691.0281552713807];[209.61578895154068, 473.5039891322575, 274.58363150712955, 585.4255924645495, 316.7696619811588]
765;586;5;0,1;0,7;0,15;RD;203872,96;84,55;[757.6004894518647, 689.3600598191452, 428.28159604532055, 617.3440219149877, 378.47511404332926];[727.5647259336578, 531.7493054112201, 344.0182724750186, 409.37799323717405, 369.90417989228115]
924;587;10;0,25;0,8;0,15;ACO;102784,13;99,28;[725.0, 940.0, 840.0, 325.0, 950.0, 470.0, 350.0, 390.0, 640.0, 690.0];[290.0, 525.0, 245.0, 225.0, 820.0, 175.0, 270.0, 150.0, 310.0, 195.0]
364;588;20;0,25;0,7;0;ACO;182546,99;97,71;[100.0, 470.0, 150.0, 535.0, 830.0, 220.0, 605.0, 375.0, 495.0, 585.0, 975.0, 55.0, 395.0, 650.0, 190.0, 695.0, 500.0, 600.0, 270.0, 325.0];[90.0, 145.0, 130.0, 10.0, 640.0, 95.0, 85.0, 375.0, 40.0, 235.0, 940.0, 10.0, 260.0, 520.0, 125.0, 405.0, 160.0, 15.0, 175.0, 65.0]
884;589;10;0,1;0,8;0,05;ACO;107218,84;99,53;[985.0, 500.0, 540.0, 875.0, 325.0, 665.0, 220.0, 395.0, 370.0, 340.0];[655.0, 435.0, 430.0, 870.0, 275.0, 575.0, 75.0, 210.0, 280.0, 130.0]
151;590;5;0,25;0,7;0,05;GA;194814,87;86,09;[425.72, 751.83, 90.14, 902.07, 918.73];[143.09166181620157, 481.05097833233526, 67.49640679302166, 790.0895889596497, 335.11998042022833]
32;591;20;0,1;0,9;0,05;ACO;190775,36;96,76;[350.0, 95.0, 85.0, 465.0, 490.0, 845.0, 645.0, 550.0, 580.0, 415.0, 415.0, 985.0, 595.0, 270.0, 955.0, 140.0, 790.0, 190.0, 90.0, 215.0];[170.0, 25.0, 10.0, 75.0, 120.0, 15.0, 395.0, 5.0, 155.0, 105.0, 360.0, 810.0, 75.0, 80.0, 320.0, 110.0, 585.0, 15.0, 60.0, 135.0]
758;592;5;0,1;0,7;0;NM;110424,00;97,66;[1094.377379034816, 1505.5226777531468, 1214.179879657616, 1299.242291147777, 1115.564558866876];[715.9031151276157, 786.100356220855, 733.4457606860008, 1298.8190876590575, 275.13257877012813]
361;593;20;0,25;0,7;0;RD;163136,08;97,32;[365.7291343999565, 126.25324208832434, 451.4536935195589, 819.2372262242072, 273.572517988849, 452.19519588088866, 820.9608184485055, 149.91737385433035, 362.6944941299065, 867.1314556733541, 304.9603941261186, 488.6839850628798, 173.2164173954368, 780.0569671237042, 385.1002079218367, 440.0852575251181, 161.25408887733593, 916.7943544036292, 284.3054869564319, 273.1296102219428];[242.28406495178137, 84.06370641227392, 276.2244769207163, 588.9207246936875, 187.51778218942417, 68.4437082342838, 391.24381110730013, 109.70722494628303, 42.49845122843218, 214.26963712827614, 57.4879385396189, 259.2004559634349, 103.68668877941288, 280.4449003141146, 233.74126924926273, 361.8087960848183, 84.1255409957621, 402.28788647741936, 52.81538943776303, 200.24251609187615]
512;594;5;0,5;0,7;0,05;ACO;185906,27;85,74;[610.0, 525.0, 390.0, 295.0, 605.0];[315.0, 165.0, 295.0, 295.0, 115.0]
172;595;5;0,25;0,9;0;ACO;77094,45;98,98;[750.0, 370.0, 250.0, 600.0, 495.0];[685.0, 315.0, 200.0, 330.0, 370.0]
